Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
ZNRF2,Zinc And Ring Finger 2,Protein Coding,Q8NHG8,40,GC07P030284,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNRF2
ZSWIM8,Zinc Finger SWIM-Type Containing 8,Protein Coding,A7E2V4,40,GC10P073785,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZSWIM8
ANKRD55,Ankyrin Repeat Domain 55,Protein Coding,Q3KP44,39,GC05M056099,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD55
APOLD1,Apolipoprotein L Domain Containing 1,Protein Coding,Q96LR9,39,GC12P012725,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOLD1
CCDC61,Coiled-Coil Domain Containing 61,Protein Coding,Q9Y6R9,39,GC19P045995,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC61
CCDC88B,Coiled-Coil Domain Containing 88B,Protein Coding,A6NC98,39,GC11P064340,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC88B
CYB5D2,Cytochrome B5 Domain Containing 2,Protein Coding,Q8WUJ1,39,GC17P004143,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYB5D2
FAM53C,Family With Sequence Similarity 53 Member C,Protein Coding,Q9NYF3,39,GC05P138331,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM53C
FHIP2A,FHF Complex Subunit HOOK Interacting Protein 2A,Protein Coding,Q5W0V3,39,GC10P114931,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FHIP2A
GPATCH2L,G-Patch Domain Containing 2 Like,Protein Coding,Q9NWQ4,39,GC14P076151,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPATCH2L
GTF2H2C,GTF2H2 Family Member C,Protein Coding,Q6P1K8,39,GC05P069560,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2H2C
H4C13,H4 Clustered Histone 13,Protein Coding,P62805,39,GC06M081768,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C13
IER5,Immediate Early Response 5,Protein Coding,Q5VY09,39,GC01P181088,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IER5
JRKL,JRK Like,Protein Coding,Q9Y4A0,39,GC11P096389,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=JRKL
LRATD1,LRAT Domain Containing 1,Protein Coding,Q96KN4,39,GC02P014632,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRATD1
MIS12,MIS12 Kinetochore Complex Component,Protein Coding,Q9H081,39,GC17P005486,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIS12
NR2C2AP,Nuclear Receptor 2C2 Associated Protein,Protein Coding,Q86WQ0,39,GC19M019201,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR2C2AP
OSER1,Oxidative Stress Responsive Serine Rich 1,Protein Coding,Q9NX31,39,GC20M044195,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OSER1
OTUD1,OTU Deubiquitinase 1,Protein Coding,Q5VV17,39,GC10P023439,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTUD1
RASSF9,Ras Association Domain Family Member 9,Protein Coding,O75901,39,GC12M085800,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASSF9
RFTN2,Raftlin Family Member 2,Protein Coding,Q52LD8,39,GC02M197568,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFTN2
RPS19BP1,Ribosomal Protein S19 Binding Protein 1,Protein Coding,Q86WX3,39,GC22M068199,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS19BP1
SLC35E3,Solute Carrier Family 35 Member E3,Protein Coding,Q7Z769,39,GC12P068746,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC35E3
TRPT1,TRNA Phosphotransferase 1,Protein Coding,Q86TN4,39,GC11M064223,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPT1
TSTD2,Thiosulfate Sulfurtransferase Like Domain Containing 2,Protein Coding,Q5T7W7,39,GC09M097600,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSTD2
YAE1,YAE1 Maturation Factor Of ABCE1,Protein Coding,Q9NRH1,39,GC07P039567,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=YAE1
YDJC,YdjC Chitooligosaccharide Deacetylase Homolog,Protein Coding,A8MPS7,39,GC22M021628,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=YDJC
ZBED3,Zinc Finger BED-Type Containing 3,Protein Coding,Q96IU2,39,GC05M077072,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBED3
ZC3H18,Zinc Finger CCCH-Type Containing 18,Protein Coding,Q86VM9,39,GC16P088570,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H18
ZNHIT2,Zinc Finger HIT-Type Containing 2,Protein Coding,Q9UHR6,39,GC11M109218,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNHIT2
AAMDC,Adipogenesis Associated Mth938 Domain Containing,Protein Coding,Q9H7C9,38,GC11P079447,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AAMDC
ADGRG4,Adhesion G Protein-Coupled Receptor G4,Protein Coding,Q8IZF6,38,GC0XP136300,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRG4
ARK2N,Arkadia (RNF111) N-Terminal Like PKA Signaling Regulator 2N,Protein Coding,Q96B23,38,GC18P046173,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARK2N
BEAN1,Brain Expressed Associated With NEDD4 1,Protein Coding,Q3B7T3,38,GC16P066428,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BEAN1
CCDC28A,Coiled-Coil Domain Containing 28A,Protein Coding,Q8IWP9,38,GC06P138773,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC28A
CCDC77,Coiled-Coil Domain Containing 77,Protein Coding,Q9BR77,38,GC12P000382,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC77
CCDC85B,Coiled-Coil Domain Containing 85B,Protein Coding,Q15834,38,GC11P065890,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC85B
COA8,Cytochrome C Oxidase Assembly Factor 8,Protein Coding,Q96IL0,38,GC14P112159,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=COA8
DNAAF10,Dynein Axonemal Assembly Factor 10,Protein Coding,Q96MX6,38,GC02M068127,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAAF10
EID2,EP300 Interacting Inhibitor Of Differentiation 2,Protein Coding,Q8N6I1,38,GC19M039538,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EID2
H2AC8,H2A Clustered Histone 8,Protein Coding,P04908,38,GC06P105141,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC8
HROB,Homologous Recombination Factor With OB-Fold,Protein Coding,Q8N3J3,38,GC17P078109,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HROB
INIP,INTS3 And NABP Interacting Protein,Protein Coding,Q9NRY2,38,GC09M112683,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=INIP
JADE3,Jade Family PHD Finger 3,Protein Coding,Q92613,38,GC0XP046912,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=JADE3
KIAA1191,KIAA1191,Protein Coding,Q96A73,38,GC05M176346,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA1191
KPNA7,Karyopherin Subunit Alpha 7,Protein Coding,A9QM74,38,GC07M099173,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNA7
LIME1,Lck Interacting Transmembrane Adaptor 1,Protein Coding,Q9H400,38,GC20P063834,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIME1
LIN37,Lin-37 DREAM MuvB Core Complex Component,Protein Coding,Q96GY3,38,GC19P083161,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN37
MDP1,Magnesium Dependent Phosphatase 1,Protein Coding,Q86V88,38,GC14M025387,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDP1
MUC21,"Mucin 21, Cell Surface Associated",Protein Coding,Q5SSG8,38,GC06P104084,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC21
MUCL1,Mucin Like 1,Protein Coding,Q96DR8,38,GC12P054830,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUCL1
N4BP3,NEDD4 Binding Protein 3,Protein Coding,O15049,38,GC05P178113,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=N4BP3
NCKAP5L,NCK Associated Protein 5 Like,Protein Coding,Q9HCH0,38,GC12M049791,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCKAP5L
NXPE1,Neurexophilin And PC-Esterase Domain Family Member 1,Protein Coding,Q8N323,38,GC11M114521,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NXPE1
OR10G3,Olfactory Receptor Family 10 Subfamily G Member 3,Protein Coding,Q8NGC4,38,GC14M025252,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR10G3
OTOL1,Otolin 1,Protein Coding,A6NHN0,38,GC03P161496,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTOL1
PHETA2,PH Domain Containing Endocytic Trafficking Adaptor 2,Protein Coding,Q6ICB4,38,GC22P052593,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHETA2
PPP1R35,Protein Phosphatase 1 Regulatory Subunit 35,Protein Coding,Q8TAP8,38,GC07M103983,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R35
PUSL1,Pseudouridine Synthase Like 1,Protein Coding,Q8N0Z8,38,GC01P001308,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUSL1
RADX,"RPA1 Related Single Stranded DNA Binding Protein, X-Linked",Protein Coding,Q6NSI4,38,GC0XP106612,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RADX
RASL11B,RAS Like Family 11 Member B,Protein Coding,Q9BPW5,38,GC04P052862,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASL11B
RWDD4,RWD Domain Containing 4,Protein Coding,Q6NW29,38,GC04M183639,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RWDD4
SNAPC2,Small Nuclear RNA Activating Complex Polypeptide 2,Protein Coding,Q13487,38,GC19P007920,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAPC2
SNN,Stannin,Protein Coding,O75324,38,GC16P046179,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNN
SRRD,SRR1 Domain Containing,Protein Coding,Q9UH36,38,GC22P026483,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRRD
STYXL2,Serine/Threonine/Tyrosine Interacting Like 2,Protein Coding,Q5VZP5,38,GC01P167095,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=STYXL2
TIGD1,Tigger Transposable Element Derived 1,Protein Coding,Q96MW7,38,GC02M232547,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIGD1
TMEM174,Transmembrane Protein 174,Protein Coding,Q8WUU8,38,GC05P073173,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM174
TTC32,Tetratricopeptide Repeat Domain 32,Protein Coding,Q5I0X7,38,GC02M019896,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTC32
UCN2,Urocortin 2,Protein Coding,Q96RP3,38,GC03M048561,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCN2
UTY,"Ubiquitously Transcribed Tetratricopeptide Repeat Containing, Y-Linked",Protein Coding,O14607,38,GC0YM013231,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=UTY
WDR55,WD Repeat Domain 55,Protein Coding,Q9H6Y2,38,GC05P148622,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR55
ZBTB3,Zinc Finger And BTB Domain Containing 3,Protein Coding,Q9H5J0,38,GC11M062748,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB3
ZC2HC1A,Zinc Finger C2HC-Type Containing 1A,Protein Coding,Q96GY0,38,GC08P078666,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC2HC1A
ZKSCAN8,Zinc Finger With KRAB And SCAN Domains 8,Protein Coding,Q15776,38,GC06P028141,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZKSCAN8
ZNF428,Zinc Finger Protein 428,Protein Coding,Q96B54,38,GC19M043607,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF428
ZNF512,Zinc Finger Protein 512,Protein Coding,Q96ME7,38,GC02P027582,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF512
ZNF561,Zinc Finger Protein 561,Protein Coding,Q8N587,38,GC19M009660,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF561
ZNF831,Zinc Finger Protein 831,Protein Coding,Q5JPB2,38,GC20P059126,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF831
AIRIM,AFG2 Interacting Ribosome Maturation Factor,Protein Coding,Q9NX04,37,GC01M037681,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AIRIM
AKAP14,A-Kinase Anchoring Protein 14,Protein Coding,Q86UN6,37,GC0XP119895,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP14
ARMS2,Age-Related Maculopathy Susceptibility 2,Protein Coding,P0C7Q2,37,GC10P122454,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARMS2
C14orf119,Chromosome 14 Open Reading Frame 119,Protein Coding,Q9NWQ9,37,GC14P038705,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C14orf119
C19orf44,Chromosome 19 Open Reading Frame 44,Protein Coding,Q9H6X5,37,GC19P082806,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C19orf44
C1orf174,Chromosome 1 Open Reading Frame 174,Protein Coding,Q8IYL3,37,GC01M003889,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf174
C1orf198,Chromosome 1 Open Reading Frame 198,Protein Coding,Q9H425,37,GC01M230837,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf198
CMTM1,CKLF Like MARVEL Transmembrane Domain Containing 1,Protein Coding,Q8IZ96,37,GC16P066566,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CMTM1
ENKD1,Enkurin Domain Containing 1,Protein Coding,Q9H0I2,37,GC16M067662,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENKD1
GPBP1L1,GC-Rich Promoter Binding Protein 1 Like 1,Protein Coding,Q9HC44,37,GC01M045627,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPBP1L1
ISX,Intestine Specific Homeobox,Protein Coding,Q2M1V0,37,GC22P035066,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ISX
LRCH2,Leucine Rich Repeats And Calponin Homology Domain Containing 2,Protein Coding,Q5VUJ6,37,GC0XM115138,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRCH2
MACIR,Macrophage Immunometabolism Regulator,Protein Coding,Q96GV9,37,GC05P103259,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MACIR
MUC19,"Mucin 19, Oligomeric",Protein Coding,Q7Z5P9,37,GC12P040393,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC19
PRRG2,Proline Rich And Gla Domain 2,Protein Coding,O14669,37,GC19P049580,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRRG2
SAPCD2,Suppressor APC Domain Containing 2,Protein Coding,Q86UD0,37,GC09M137062,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAPCD2
SPATA2L,Spermatogenesis Associated 2 Like,Protein Coding,Q8IUW3,37,GC16M089696,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA2L
TMA16,Translation Machinery Associated 16 Homolog,Protein Coding,Q96EY4,37,GC04P163494,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMA16
TMEM92,Transmembrane Protein 92,Protein Coding,Q6UXU6,37,GC17P078622,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM92
WDR54,WD Repeat Domain 54,Protein Coding,Q9H977,37,GC02P074443,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR54
ZNF564,Zinc Finger Protein 564,Protein Coding,Q8TBZ8,37,GC19M015341,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF564
ZNF625,Zinc Finger Protein 625,Protein Coding,Q96I27,37,GC19M015308,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF625
C1orf53,Chromosome 1 Open Reading Frame 53,Protein Coding,Q5VUE5,36,GC01P197903,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf53
C2orf68,Chromosome 2 Open Reading Frame 68,Protein Coding,Q2NKX9,36,GC02M085605,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C2orf68
C5orf34,Chromosome 5 Open Reading Frame 34,Protein Coding,Q96MH7,36,GC05M044458,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C5orf34
CFAP299,Cilia And Flagella Associated Protein 299,Protein Coding,Q6V702,36,GC04P080336,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFAP299
EID1,EP300 Interacting Inhibitor Of Differentiation 1,Protein Coding,Q9Y6B2,36,GC15P054014,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EID1
MT-CO3,Mitochondrially Encoded Cytochrome C Oxidase III,Protein Coding,P00414,36,GCMTP009209,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-CO3
OR8D4,Olfactory Receptor Family 8 Subfamily D Member 4,Protein Coding,Q8NGM9,36,GC11P123907,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR8D4
OR8H2,Olfactory Receptor Family 8 Subfamily H Member 2,Protein Coding,Q8N162,36,GC11P056105,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR8H2
PABIR1,PP2A Aalpha (PPP2R1A) And B55A (PPP2R2A) Interacting Phosphatase Regulator 1,Protein Coding,Q96E09,36,GC09P068962,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PABIR1
PABIR2,PABIR Family Member 2,Protein Coding,Q7Z309,36,GC0XM134844,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PABIR2
PROSER2,Proline And Serine Rich 2,Protein Coding,Q86WR7,36,GC10P011865,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PROSER2
PSORS1C1,Psoriasis Susceptibility 1 Candidate 1,Protein Coding,Q9UIG5,36,GC06P031114,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSORS1C1
RIMBP3,RIMS Binding Protein 3,Protein Coding,Q9UFD9,36,GC22M018605,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIMBP3
SLX9,SLX9 Ribosome Biogenesis Factor,Protein Coding,Q9NSI2,36,GC21P044939,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLX9
ZNF616,Zinc Finger Protein 616,Protein Coding,Q08AN1,36,GC19M052113,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF616
GPALPP1,GPALPP Motifs Containing 1,Protein Coding,Q8IXQ4,35,GC13P044989,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPALPP1
LRRC71,Leucine Rich Repeat Containing 71,Protein Coding,Q8N4P6,35,GC01P156920,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC71
NT5DC4,5'-Nucleotidase Domain Containing 4,Protein Coding,Q86YG4,35,GC02P125990,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5DC4
TMEM207,Transmembrane Protein 207,Protein Coding,Q6UWW9,35,GC03M190428,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM207
TMEM252,Transmembrane Protein 252,Protein Coding,Q8N6L7,35,GC09M068536,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM252
TMEM270,Transmembrane Protein 270,Protein Coding,Q6UE05,35,GC07P079579,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM270
C10orf55,Chromosome 10 Putative Open Reading Frame 55,RNA Gene,Q5SWW7,34,GC10M073909,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C10orf55
C1orf141,Chromosome 1 Open Reading Frame 141,Protein Coding,Q5JVX7,34,GC01M067092,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf141
C1orf74,Chromosome 1 Open Reading Frame 74,Protein Coding,Q96LT6,34,GC01M209779,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf74
C2orf74,Chromosome 2 Open Reading Frame 74,Protein Coding,A8MZ97,34,GC02P061146,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C2orf74
C9orf40,Chromosome 9 Open Reading Frame 40,Protein Coding,Q8IXQ3,34,GC09M074946,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C9orf40
H4C15,H4 Clustered Histone 15,Protein Coding,P62805,34,GC01M155821,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C15
MROH6,Maestro Heat Like Repeat Family Member 6,Protein Coding,A6NGR9,34,GC08M143566,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MROH6
OR2T35,Olfactory Receptor Family 2 Subfamily T Member 35,Protein Coding,Q8NGX2,34,GC01M248638,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR2T35
SOWAHC,Sosondowah Ankyrin Repeat Domain Family Member C,Protein Coding,Q53LP3,34,GC02P109614,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOWAHC
FAM47B,Family With Sequence Similarity 47 Member B,Protein Coding,Q8NA70,33,GC0XP034870,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM47B
LINC03040,Long Intergenic Non-Protein Coding RNA 3040,RNA Gene,Q8N319,33,GC06P105802,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC03040
TMEM105,TMEM105 Long Non-Coding RNA,RNA Gene,Q8N8V8,33,GC17M081311,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM105
AHSA2P,"Activator Of HSP90 ATPase Homolog 2, Pseudogene",Pseudogene,Q719I0,32,GC02P061179,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHSA2P
OR5T1,Olfactory Receptor Family 5 Subfamily T Member 1,Protein Coding,Q8NG75,32,GC11P056287,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR5T1
DNAJB3,DnaJ Heat Shock Protein Family (Hsp40) Member B3,Pseudogene,Q8WWF6,30,GC02M233742,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB3
NSUN5P2,NSUN5 Pseudogene 2,Pseudogene,Q63ZY6,30,GC07M072948,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSUN5P2
ATXN8OS,ATXN8 Opposite Strand LncRNA,RNA Gene,P0DMR3,29,GC13P070107,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATXN8OS
IRF1-AS1,IRF1 Antisense RNA 1,RNA Gene,Q8N8D9,29,GC05P132433,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF1-AS1
IZUMO3,IZUMO Family Member 3,Protein Coding,Q5VZ72,29,GC09M024542,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IZUMO3
LINC02908,Long Intergenic Non-Protein Coding RNA 2908,RNA Gene,Q6ZV77,29,GC09P137377,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02908
PLAC4,Placenta Enriched 4,RNA Gene,Q8WY50,29,GC21M041176,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAC4
PWWP3A,"PWWP Domain Containing 3A, DNA Repair Factor",Protein Coding,Q2TAK8,29,GC19P005616,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PWWP3A
TDH,L-Threonine Dehydrogenase (Pseudogene),Pseudogene,Q8IZJ6,29,GC08P011339,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDH
C9orf163,Chromosome 9 Putative Open Reading Frame 163,RNA Gene,Q8N9P6,28,GC09P136483,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C9orf163
PPAN-P2RY11,PPAN-P2RY11 Readthrough,Protein Coding,,28,GC19P011093,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPAN-P2RY11
SNHG29,Small Nucleolar RNA Host Gene 29,RNA Gene,,28,GC17P074991,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG29
ST20,Suppressor Of Tumorigenicity 20,RNA Gene,Q9HBF5,28,GC15M079898,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST20
ANXA2P2,Annexin A2 Pseudogene 2,Pseudogene,A6NMY6,27,GC09P051927,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA2P2
GNAS-AS1,GNAS Antisense RNA 1,RNA Gene,,27,GC20M058811,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNAS-AS1
C8orf17,Chromosome 8 Putative Open Reading Frame 17,RNA Gene,Q9NRJ1,25,GC08P139932,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=C8orf17
TP73-AS1,TP73 Antisense RNA 1,RNA Gene,,25,GC01M009965,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP73-AS1
IGLV3-21,Immunoglobulin Lambda Variable 3-21,Protein Coding,P80748,24,GC22P051941,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGLV3-21
MIR433,MicroRNA 433,RNA Gene,,24,GC14P112020,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR433
RBM14-RBM4,RBM14-RBM4 Readthrough,Protein Coding,,24,GC11P066616,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM14-RBM4
ERCC6L2-AS1,ERCC6L2 Antisense RNA 1,RNA Gene,Q8WZB0,23,GC09M095758,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERCC6L2-AS1
GTF2H2C_2,"GTF2H2 Family Member C, Copy 2",Protein Coding,Q6P1K8,23,GC05Mi00965,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2H2C_2
ZEB2-AS1,ZEB2 Antisense RNA 1,RNA Gene,,23,GC02P144519,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZEB2-AS1
